letter,exp 1,exp 2,exp 3,exp 4,exp 5,exp 6,exp 7,exp 8,exp 9,exp 10,exp 11,exp 12,exp 13,exp 14,exp 15,exp 16,exp 17,exp 18,exp 19,exp 20,exp 21,exp 22,exp 23,exp 24,exp 25,exp 26,exp 27,exp 28,exp 29,exp 30,exp 31,exp 32,exp 33,exp 34,exp 35,exp 36,exp 37,exp 38,exp 39,exp 40,exp 41,exp 42,exp 43,exp 44,exp 45,exp 46,exp 47,exp 48,exp 49,exp 50,minimum,maximum,average,average_percent,STD,VAR
E,4943.0,4943.0,6991.0,13983.0,19776.0,27968.0,4943.0,13983.0,6991.0,6991.0,4943.0,6991.0,9887.0,6991.0,4943.0,4943.0,6991.0,6991.0,4943.0,9887.0,6991.0,6991.0,6991.0,19776.0,9887.0,13983.0,3495.0,4943.0,13983.0,19776.0,19776.0,9887.0,4943.0,9887.0,6991.0,9887.0,13983.0,9887.0,6991.0,9887.0,9887.0,9887.0,9887.0,6991.0,13983.0,9887.0,9887.0,6991.0,6991.0,4943.0,3495.0,27968.0,9545.0,13.0158,4998.0123,24980126.8445
T,9887.0,6991.0,9887.0,13983.0,9887.0,4943.0,3495.0,4943.0,9887.0,4943.0,6991.0,6991.0,4943.0,4943.0,4943.0,3495.0,6991.0,9887.0,4943.0,4943.0,13983.0,6991.0,3495.0,6991.0,3495.0,9887.0,9887.0,9887.0,6991.0,4943.0,4943.0,4943.0,4943.0,6991.0,13983.0,4943.0,4943.0,3495.0,13983.0,6991.0,6991.0,3495.0,4943.0,2471.0,4943.0,4943.0,3495.0,4943.0,9887.0,4943.0,2471.0,13983.0,6713.0,9.154,3040.0767,9242066.129
O,4943.0,6991.0,13983.0,4943.0,4943.0,9887.0,9887.0,6991.0,6991.0,6991.0,2471.0,4943.0,3495.0,4943.0,3495.0,4943.0,9887.0,4943.0,6991.0,9887.0,4943.0,9887.0,2471.0,4943.0,4943.0,6991.0,4943.0,6991.0,4943.0,3495.0,2471.0,6991.0,9887.0,3495.0,3495.0,9887.0,3495.0,4943.0,4943.0,4943.0,6991.0,4943.0,9887.0,4943.0,6991.0,6991.0,3495.0,6991.0,6991.0,4943.0,2471.0,13983.0,6096.0,8.3127,2467.3343,6087738.4098
I,4943.0,4943.0,3495.0,2471.0,4943.0,4943.0,4943.0,4943.0,13983.0,4943.0,3495.0,6991.0,4943.0,6991.0,4943.0,3495.0,2471.0,9887.0,4943.0,3495.0,3495.0,6991.0,2471.0,13983.0,2471.0,3495.0,4943.0,6991.0,4943.0,9887.0,6991.0,2471.0,9887.0,4943.0,3495.0,3495.0,4943.0,1747.0,4943.0,3495.0,1747.0,4943.0,4943.0,2471.0,2471.0,2471.0,9887.0,4943.0,2471.0,4943.0,1747.0,13983.0,5071.0,6.9149,2768.8432,7666492.4996
S,9887.0,4943.0,3495.0,3495.0,3495.0,3495.0,4943.0,9887.0,4943.0,3495.0,4943.0,2471.0,4943.0,4943.0,3495.0,6991.0,3495.0,6991.0,4943.0,4943.0,9887.0,2471.0,4943.0,6991.0,2471.0,4943.0,3495.0,3495.0,9887.0,4943.0,6991.0,4943.0,2471.0,6991.0,2471.0,2471.0,3495.0,4943.0,4943.0,1747.0,9887.0,3495.0,4943.0,9887.0,6991.0,4943.0,3495.0,1747.0,3495.0,1747.0,1747.0,9887.0,4917.0,6.7049,2331.4897,5435844.0555
N,3495.0,6991.0,2471.0,4943.0,6991.0,9887.0,2471.0,3495.0,4943.0,3495.0,9887.0,4943.0,6991.0,2471.0,2471.0,2471.0,3495.0,9887.0,3495.0,4943.0,6991.0,2471.0,4943.0,4943.0,19776.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,2471.0,4943.0,6991.0,3495.0,4943.0,4943.0,4943.0,2471.0,3495.0,1747.0,2471.0,2471.0,2471.0,2471.0,9887.0,9887.0,4943.0,3495.0,6991.0,1747.0,19776.0,4917.0,6.7049,3130.7029,9801300.8037
A,4943.0,6991.0,6991.0,4943.0,6991.0,9887.0,1747.0,6991.0,3495.0,4943.0,9887.0,4943.0,2471.0,6991.0,2471.0,4943.0,1747.0,4943.0,6991.0,3495.0,3495.0,4943.0,2471.0,4943.0,4943.0,2471.0,4943.0,6991.0,2471.0,4943.0,2471.0,4943.0,4943.0,4943.0,6991.0,6991.0,2471.0,4943.0,3495.0,6991.0,3495.0,3495.0,6991.0,3495.0,4943.0,1747.0,6991.0,3495.0,3495.0,4943.0,1747.0,9887.0,4833.0,6.5904,1973.8637,3896137.9592
H,3495.0,1747.0,4943.0,4943.0,3495.0,4943.0,4943.0,1747.0,6991.0,4943.0,4943.0,4943.0,6991.0,6991.0,4943.0,3495.0,3495.0,1747.0,6991.0,2471.0,3495.0,4943.0,6991.0,3495.0,4943.0,4943.0,3495.0,4943.0,3495.0,3495.0,6991.0,4943.0,4943.0,6991.0,4943.0,6991.0,4943.0,4943.0,4943.0,4943.0,6991.0,6991.0,1747.0,4943.0,3495.0,2471.0,6991.0,3495.0,4943.0,1747.0,1747.0,6991.0,4656.0,6.349,1618.712,2620228.4996
R,4943.0,9887.0,3495.0,2471.0,3495.0,4943.0,2471.0,3495.0,4943.0,4943.0,4943.0,2471.0,6991.0,9887.0,4943.0,4943.0,3495.0,3495.0,2471.0,6991.0,1747.0,4943.0,4943.0,4943.0,3495.0,4943.0,4943.0,9887.0,4943.0,4943.0,2471.0,1747.0,3495.0,4943.0,3495.0,3495.0,3495.0,2471.0,2471.0,2471.0,6991.0,3495.0,2471.0,2471.0,3495.0,3495.0,3495.0,2471.0,3495.0,4943.0,1747.0,9887.0,4256.0,5.8036,1924.2921,3702900.0882
L,3495.0,4943.0,1747.0,3495.0,2471.0,2471.0,4943.0,3495.0,2471.0,4943.0,2471.0,2471.0,3495.0,4943.0,3495.0,3495.0,3495.0,3495.0,4943.0,2471.0,3495.0,1747.0,4943.0,4943.0,1747.0,2471.0,1747.0,1747.0,3495.0,3495.0,3495.0,2471.0,3495.0,2471.0,3495.0,3495.0,3495.0,1747.0,3495.0,2471.0,4943.0,1235.0,4943.0,4943.0,3495.0,6991.0,3495.0,2471.0,1235.0,3495.0,1235.0,6991.0,3329.0,4.5395,1211.3001,1467247.8302
U,1747.0,1235.0,1747.0,3495.0,2471.0,3495.0,3495.0,2471.0,1235.0,3495.0,2471.0,3495.0,3495.0,3495.0,3495.0,1747.0,1747.0,2471.0,3495.0,873.0,1235.0,3495.0,2471.0,3495.0,1747.0,2471.0,1747.0,617.0,2471.0,1235.0,1747.0,6991.0,2471.0,1747.0,3495.0,1235.0,4943.0,3495.0,3495.0,1747.0,2471.0,6991.0,1747.0,4943.0,4943.0,1235.0,1235.0,3495.0,2471.0,4943.0,617.0,6991.0,2769.0,3.7759,1417.7639,2010054.3935
D,2471.0,1747.0,3495.0,2471.0,3495.0,2471.0,3495.0,4943.0,1747.0,1235.0,2471.0,1747.0,4943.0,1747.0,3495.0,4943.0,1747.0,2471.0,1747.0,2471.0,3495.0,2471.0,1235.0,2471.0,3495.0,2471.0,1747.0,3495.0,3495.0,2471.0,873.0,1235.0,3495.0,3495.0,873.0,2471.0,1747.0,1747.0,2471.0,3495.0,3495.0,2471.0,3495.0,3495.0,3495.0,873.0,1747.0,2471.0,1747.0,3495.0,873.0,4943.0,2617.0,3.5686,1030.5898,1062115.3649
M,1235.0,2471.0,873.0,1747.0,1747.0,1235.0,2471.0,1235.0,2471.0,3495.0,873.0,2471.0,1235.0,3495.0,2471.0,2471.0,873.0,2471.0,1747.0,2471.0,1235.0,4943.0,2471.0,3495.0,2471.0,1747.0,1747.0,1747.0,1747.0,2471.0,1747.0,1235.0,1747.0,3495.0,1747.0,2471.0,2471.0,1235.0,2471.0,4943.0,2471.0,1235.0,4943.0,1235.0,1747.0,3495.0,2471.0,1747.0,3495.0,1235.0,873.0,4943.0,2225.0,3.0341,1018.5498,1037443.7045
Y,1235.0,1747.0,2471.0,3495.0,3495.0,873.0,1747.0,1235.0,1235.0,1747.0,4943.0,2471.0,1235.0,2471.0,3495.0,873.0,1235.0,873.0,1747.0,873.0,1747.0,1747.0,1747.0,1747.0,1235.0,1747.0,1747.0,1747.0,1747.0,1747.0,2471.0,1747.0,1235.0,873.0,1235.0,1747.0,1235.0,2471.0,1747.0,2471.0,2471.0,1235.0,1747.0,1747.0,3495.0,2471.0,1235.0,1235.0,1747.0,1235.0,873.0,4943.0,1846.0,2.5172,825.1932,680943.871
W,1235.0,1235.0,873.0,1747.0,1235.0,873.0,873.0,1747.0,873.0,1747.0,1747.0,3495.0,617.0,2471.0,1747.0,1747.0,1747.0,2471.0,873.0,3495.0,1747.0,1747.0,1747.0,1235.0,4943.0,1747.0,1747.0,1235.0,1747.0,1747.0,1235.0,1747.0,1747.0,2471.0,873.0,1235.0,2471.0,1747.0,2471.0,1747.0,1235.0,1235.0,2471.0,1747.0,1235.0,873.0,3495.0,1235.0,1235.0,1235.0,617.0,4943.0,1724.0,2.3509,814.8219,663934.6939
C,1747.0,1235.0,1235.0,873.0,1235.0,2471.0,1747.0,1235.0,1747.0,873.0,1235.0,1747.0,873.0,1747.0,1235.0,873.0,617.0,1747.0,1747.0,1235.0,873.0,1747.0,2471.0,873.0,1235.0,1747.0,873.0,1747.0,1235.0,1235.0,3495.0,1747.0,1747.0,1235.0,1747.0,1235.0,2471.0,1235.0,1235.0,1747.0,1235.0,1747.0,1747.0,1747.0,1235.0,2471.0,873.0,1235.0,873.0,1747.0,617.0,3495.0,1485.0,2.025,541.1865,292882.8016
F,1235.0,1747.0,2471.0,1747.0,1235.0,1747.0,1747.0,1747.0,1747.0,1235.0,873.0,1235.0,1235.0,873.0,3495.0,1747.0,1747.0,1747.0,1235.0,1235.0,873.0,1747.0,873.0,3495.0,1235.0,873.0,1747.0,1747.0,1747.0,873.0,1235.0,617.0,1747.0,1747.0,1235.0,1235.0,1747.0,1235.0,1747.0,873.0,873.0,1235.0,873.0,1235.0,873.0,873.0,1235.0,1747.0,1747.0,1747.0,617.0,3495.0,1462.0,1.9936,575.1984,330853.218
P,1235.0,873.0,1235.0,1235.0,1747.0,1235.0,2471.0,1235.0,436.0,1235.0,617.0,873.0,1235.0,1235.0,617.0,1747.0,617.0,617.0,1235.0,617.0,1235.0,1747.0,873.0,873.0,873.0,1747.0,2471.0,873.0,873.0,1235.0,1747.0,617.0,1235.0,2471.0,1235.0,873.0,2471.0,873.0,617.0,1235.0,873.0,1235.0,873.0,1235.0,1235.0,1235.0,873.0,617.0,1235.0,436.0,436.0,2471.0,1167.0,1.5913,517.006,267295.2555
G,617.0,1747.0,873.0,1235.0,1235.0,1235.0,1747.0,1235.0,617.0,873.0,617.0,1235.0,873.0,873.0,1235.0,1235.0,873.0,873.0,617.0,1235.0,1235.0,873.0,873.0,617.0,873.0,1235.0,1235.0,1747.0,1747.0,873.0,1235.0,1235.0,1235.0,1747.0,617.0,1747.0,873.0,1235.0,1235.0,617.0,873.0,873.0,1235.0,873.0,873.0,1235.0,1235.0,1235.0,873.0,1235.0,617.0,1747.0,1094.0,1.4918,330.433,109185.9935
B,1747.0,1235.0,1235.0,617.0,1235.0,873.0,436.0,1235.0,1235.0,617.0,617.0,873.0,873.0,1235.0,873.0,617.0,1235.0,873.0,873.0,873.0,873.0,873.0,617.0,873.0,873.0,1235.0,1235.0,1235.0,873.0,1235.0,1235.0,1235.0,1747.0,436.0,873.0,1747.0,1235.0,1235.0,1235.0,1235.0,1747.0,873.0,873.0,436.0,1747.0,873.0,1747.0,873.0,617.0,873.0,436.0,1747.0,1044.0,1.4236,358.9877,128872.1424
V,436.0,617.0,1747.0,617.0,1235.0,1235.0,617.0,873.0,873.0,436.0,617.0,617.0,617.0,308.0,873.0,436.0,308.0,617.0,617.0,308.0,873.0,617.0,873.0,436.0,436.0,873.0,873.0,617.0,617.0,617.0,1235.0,617.0,617.0,617.0,436.0,436.0,308.0,617.0,873.0,873.0,873.0,436.0,873.0,617.0,436.0,436.0,617.0,617.0,617.0,436.0,308.0,1747.0,668.0,0.9109,276.7691,76601.1514
K,1235.0,873.0,873.0,308.0,873.0,436.0,873.0,436.0,617.0,436.0,436.0,308.0,873.0,217.0,436.0,617.0,617.0,617.0,873.0,617.0,308.0,436.0,436.0,873.0,436.0,308.0,617.0,308.0,617.0,617.0,617.0,617.0,873.0,436.0,436.0,873.0,436.0,873.0,436.0,436.0,436.0,436.0,617.0,617.0,308.0,436.0,617.0,308.0,873.0,436.0,217.0,1235.0,572.0,0.78,220.8885,48791.7404
Q,76.0,153.0,217.0,108.0,76.0,217.0,153.0,76.0,76.0,108.0,53.0,108.0,153.0,108.0,308.0,108.0,108.0,153.0,217.0,76.0,108.0,76.0,76.0,436.0,153.0,153.0,108.0,108.0,217.0,76.0,217.0,76.0,217.0,76.0,108.0,53.0,108.0,53.0,108.0,153.0,108.0,76.0,153.0,153.0,108.0,108.0,153.0,153.0,76.0,153.0,53.0,436.0,131.0,0.1786,69.5488,4837.029
X,108.0,108.0,53.0,76.0,108.0,108.0,153.0,76.0,153.0,76.0,76.0,153.0,108.0,108.0,76.0,53.0,76.0,53.0,108.0,108.0,108.0,108.0,76.0,37.0,153.0,76.0,108.0,53.0,37.0,153.0,108.0,53.0,153.0,108.0,76.0,76.0,53.0,37.0,76.0,108.0,53.0,76.0,53.0,76.0,76.0,53.0,153.0,108.0,108.0,53.0,37.0,153.0,90.0,0.1227,34.3534,1180.1567
J,26.0,76.0,37.0,37.0,108.0,37.0,53.0,53.0,108.0,26.0,53.0,153.0,76.0,53.0,108.0,76.0,18.0,37.0,26.0,76.0,53.0,37.0,76.0,37.0,53.0,76.0,76.0,53.0,26.0,76.0,76.0,108.0,53.0,37.0,108.0,76.0,53.0,37.0,37.0,76.0,37.0,108.0,76.0,37.0,53.0,76.0,53.0,26.0,53.0,53.0,18.0,153.0,60.0,0.0818,28.4925,811.8208
È,37.0,37.0,37.0,37.0,37.0,26.0,26.0,37.0,37.0,26.0,37.0,26.0,37.0,26.0,26.0,37.0,26.0,18.0,76.0,18.0,37.0,18.0,37.0,26.0,37.0,26.0,53.0,37.0,37.0,37.0,37.0,26.0,37.0,26.0,37.0,18.0,26.0,26.0,26.0,37.0,26.0,37.0,37.0,26.0,53.0,53.0,26.0,37.0,26.0,18.0,18.0,76.0,32.0,0.0436,10.5204,110.6792
Z,8.0,8.0,12.0,12.0,12.0,12.0,18.0,12.0,18.0,8.0,8.0,18.0,18.0,12.0,12.0,12.0,8.0,18.0,18.0,18.0,12.0,12.0,12.0,18.0,8.0,18.0,12.0,12.0,26.0,8.0,12.0,18.0,12.0,18.0,8.0,18.0,12.0,8.0,26.0,18.0,18.0,18.0,8.0,12.0,18.0,8.0,18.0,12.0,18.0,12.0,8.0,26.0,13.0,0.0177,4.6219,21.3616
Æ,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0027,0.0,0.0
